series,season,episode,word,word_freq
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,on,6955.73
Love On The Spectrum,01,02,date,141.53
Love On The Spectrum,01,02,number,240.94
Love On The Spectrum,01,02,one,3072.24
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,should,1061.94
Love On The Spectrum,01,02,introduce,34.73
Love On The Spectrum,01,02,her,2835.82
Love On The Spectrum,01,02,by,1340.47
Love On The Spectrum,01,02,name..,NA
Love On The Spectrum,01,02,first,840.57
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,girl,557.12
Love On The Spectrum,01,02,wants,306.96
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,sit,311.35
Love On The Spectrum,01,02,down,1490.27
Love On The Spectrum,01,02,at,3217.1
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,table,105.63
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,would,1767.88
Love On The Spectrum,01,02,you..,NA
Love On The Spectrum,01,02,would,1767.88
Love On The Spectrum,01,02,be,5746.76
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,good,2610.14
Love On The Spectrum,01,02,thing,1088.67
Love On The Spectrum,01,02,for,6895.1
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,good,2610.14
Love On The Spectrum,01,02,thing..,NA
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,this,7978.73
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,m..,NA
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,m..,NA
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,m,6730.29
Love On The Spectrum,01,02,gonna,1996.16
Love On The Spectrum,01,02,come..,NA
Love On The Spectrum,01,02,pretend,40.31
Love On The Spectrum,01,02,dad,NA
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,not,5424.96
Love On The Spectrum,01,02,there,4348.12
Love On The Spectrum,01,02,cause,310.04
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,don,6295.78
Love On The Spectrum,01,02,t,14379.2
Love On The Spectrum,01,02,want,2759.18
Love On The Spectrum,01,02,dad,NA
Love On The Spectrum,01,02,on,6955.73
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,date,141.53
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,way,1424.73
Love On The Spectrum,01,02,dad,NA
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,not,5424.96
Love On The Spectrum,01,02,coming,527.02
Love On The Spectrum,01,02,on,6955.73
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,date,141.53
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,show,488.35
Love On The Spectrum,01,02,me,9241.94
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,gentleman,41.86
Love On The Spectrum,01,02,would,1767.88
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,if..,NA
Love On The Spectrum,01,02,if..,NA
Love On The Spectrum,01,02,jodi,NA
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,coming,527.02
Love On The Spectrum,01,02,on..,NA
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,meet,352.27
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,ready,387.8
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,gentleman,41.86
Love On The Spectrum,01,02,hi,NA
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,go,3793.04
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,seat,78.78
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,have,6161.41
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,introduce..,NA
Love On The Spectrum,01,02,hi,NA
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,name,641.86
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,kelvin,NA
Love On The Spectrum,01,02,wong,NA
Love On The Spectrum,01,02,nice,649.51
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,meet,352.27
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,my..,NA
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,interests,13.27
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,manga,0.2
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,drawing,16.02
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,computer,59.04
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,first,840.57
Love On The Spectrum,01,02,of,11577.2
Love On The Spectrum,01,02,all,5161.86
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,want,2759.18
Love On The Spectrum,01,02,jodi,NA
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,sit,311.35
Love On The Spectrum,01,02,down,1490.27
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,re,6099.45
Love On The Spectrum,01,02,on,6955.73
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,same,417.18
Love On The Spectrum,01,02,level,51.63
Love On The Spectrum,01,02,don,6295.78
Love On The Spectrum,01,02,t,14379.2
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,yes,NA
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,chair,49.24
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,try,476.75
Love On The Spectrum,01,02,again,792.71
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,ready,387.8
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,come..,NA
Love On The Spectrum,01,02,hi,NA
Love On The Spectrum,01,02,jodi,NA
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,name,641.86
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,kelvin,NA
Love On The Spectrum,01,02,wong,NA
Love On The Spectrum,01,02,nice,649.51
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,meet,352.27
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,hello,NA
Love On The Spectrum,01,02,kelvin,NA
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,name,641.86
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,jodi,NA
Love On The Spectrum,01,02,then,1489.53
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,chair,49.24
Love On The Spectrum,01,02,let,NA
Love On The Spectrum,01,02,her,2835.82
Love On The Spectrum,01,02,sit,311.35
Love On The Spectrum,01,02,down,1490.27
Love On The Spectrum,01,02,uh..,NA
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,chair,49.24
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,go,3793.04
Love On The Spectrum,01,02,out,3865.31
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,take,1891.04
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,chair,49.24
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,then..,NA
Love On The Spectrum,01,02,go,3793.04
Love On The Spectrum,01,02,out,3865.31
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,take..,NA
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,kelvin,NA
Love On The Spectrum,01,02,stand,226.2
Love On The Spectrum,01,02,up,3670
Love On The Spectrum,01,02,get,4583.76
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,chair,49.24
Love On The Spectrum,01,02,out,3865.31
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,let,NA
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,lady,217.08
Love On The Spectrum,01,02,sit,311.35
Love On The Spectrum,01,02,down,1490.27
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,then,1489.53
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,say,1639.78
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,your..,NA
Love On The Spectrum,01,02,here,4525.25
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,chair,49.24
Love On The Spectrum,01,02,jodi,NA
Love On The Spectrum,01,02,thank,NA
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,very,1241.25
Love On The Spectrum,01,02,much,973.25
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,now,3202.61
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,have,6161.41
Love On The Spectrum,01,02,to..,NA
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,good..,NA
Love On The Spectrum,01,02,when..,NA
Love On The Spectrum,01,02,when,2034.1
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,girl..,NA
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,might,516.35
Love On The Spectrum,01,02,already,318.55
Love On The Spectrum,01,02,be,5746.76
Love On The Spectrum,01,02,sitting,94.39
Love On The Spectrum,01,02,but,4417.47
Love On The Spectrum,01,02,remember,542.47
Love On The Spectrum,01,02,before,794.14
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,move,418.14
Love On The Spectrum,01,02,onto,36.69
Love On The Spectrum,01,02,talking,497.75
Love On The Spectrum,01,02,about,3631.49
Love On The Spectrum,01,02,yourself,434.33
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,always,655.25
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,greetings,NA
Love On The Spectrum,01,02,first,840.57
Love On The Spectrum,01,02,greeting,3.22
Love On The Spectrum,01,02,greeting,3.22
Love On The Spectrum,01,02,now,3202.61
Love On The Spectrum,01,02,how..,NA
Love On The Spectrum,01,02,how,NA
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,going,2123.29
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,start,340.1
Love On The Spectrum,01,02,talking,497.75
Love On The Spectrum,01,02,with,5048.33
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,girl,557.12
Love On The Spectrum,01,02,about..,NA
Love On The Spectrum,01,02,common,44.61
Love On The Spectrum,01,02,interest,50.94
Love On The Spectrum,01,02,common..,NA
Love On The Spectrum,01,02,common,44.61
Love On The Spectrum,01,02,inter..,NA
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,just,4749.14
Love On The Spectrum,01,02,start,340.1
Love On The Spectrum,01,02,talking,497.75
Love On The Spectrum,01,02,about..,NA
Love On The Spectrum,01,02,"hi,",NA
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,m,6730.29
Love On The Spectrum,01,02,really,1500.16
Love On The Spectrum,01,02,into,844.59
Love On The Spectrum,01,02,computers,10.8
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,really,1500.16
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,games,44.84
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,"ipad""",NA
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,girls,208.35
Love On The Spectrum,01,02,really,1500.16
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,it..,NA
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,people,1102.98
Love On The Spectrum,01,02,boys,224.16
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,first,840.57
Love On The Spectrum,01,02,thing,1088.67
Love On The Spectrum,01,02,they,4102.94
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,ask,483.14
Love On The Spectrum,01,02,them..,NA
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,question,198.35
Love On The Spectrum,01,02,perfect,158.65
Love On The Spectrum,01,02,because,1071.02
Love On The Spectrum,01,02,then,1489.53
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,girl,557.12
Love On The Spectrum,01,02,thinks..,NA
Love On The Spectrum,01,02,kelvin,NA
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,really,1500.16
Love On The Spectrum,01,02,interested,85.76
Love On The Spectrum,01,02,in,9773.41
Love On The Spectrum,01,02,"me""",NA
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,would,1767.88
Love On The Spectrum,01,02,be,5746.76
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,good,2610.14
Love On The Spectrum,01,02,first,840.57
Love On The Spectrum,01,02,question,198.35
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,could,1629.59
Love On The Spectrum,01,02,ask,483.14
Love On The Spectrum,01,02,her,2835.82
Love On The Spectrum,01,02,ask,483.14
Love On The Spectrum,01,02,her..,NA
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,interests,13.27
Love On The Spectrum,01,02,oh,NA
Love On The Spectrum,01,02,nice,649.51
Love On The Spectrum,01,02,one,3072.24
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,interests..,NA
Love On The Spectrum,01,02,perfect,158.65
Love On The Spectrum,01,02,..by,NA
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,way,1424.73
Love On The Spectrum,01,02,perfect,158.65
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,about,3631.49
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,comes,228.55
Love On The Spectrum,01,02,back,2009.16
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,says,320.71
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,love,1114.98
Love On The Spectrum,01,02,animals,39.08
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,everything,654.88
Love On The Spectrum,01,02,about,3631.49
Love On The Spectrum,01,02,"animals""",NA
Love On The Spectrum,01,02,ooh,NA
Love On The Spectrum,01,02,cutie,2.88
Love On The Spectrum,01,02,indeed,40.49
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,they,4102.94
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,cute,87.75
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,toys,13.22
Love On The Spectrum,01,02,they,4102.94
Love On The Spectrum,01,02,are,5209.25
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,toys,13.22
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,about..,NA
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,then,1489.53
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,girl,557.12
Love On The Spectrum,01,02,might,516.35
Love On The Spectrum,01,02,ask,483.14
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,question..,NA
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,animals,39.08
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,meant,104.24
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,m,6730.29
Love On The Spectrum,01,02,also,206.43
Love On The Spectrum,01,02,interested,85.76
Love On The Spectrum,01,02,in,9773.41
Love On The Spectrum,01,02,animals,39.08
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,should,1061.94
Love On The Spectrum,01,02,go,3793.04
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,koala,0.61
Love On The Spectrum,01,02,park,72.12
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,re,6099.45
Love On The Spectrum,01,02,fine..,NA
Love On The Spectrum,01,02,well,NA
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,was,5654.73
Love On The Spectrum,01,02,nice,649.51
Love On The Spectrum,01,02,why,NA
Love On The Spectrum,01,02,were,1662.82
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,suggesting,10.8
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,go,3793.04
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,koala,0.61
Love On The Spectrum,01,02,park,72.12
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,because,1071.02
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,likes,76.25
Love On The Spectrum,01,02,animals,39.08
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,m,6730.29
Love On The Spectrum,01,02,really,1500.16
Love On The Spectrum,01,02,proud,83.63
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,excellent,52.71
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,likes,76.25
Love On The Spectrum,01,02,something,1500.16
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,don,6295.78
Love On The Spectrum,01,02,t,14379.2
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,say,1639.78
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,says,320.71
Love On The Spectrum,01,02,"oh,",NA
Love On The Spectrum,01,02,my,6762.73
Love On The Spectrum,01,02,favorite,59.45
Love On The Spectrum,01,02,anime,0.12
Love On The Spectrum,01,02,is..,NA
Love On The Spectrum,01,02,yeah,NA
Love On The Spectrum,01,02,uh,717.24
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,used,344.14
Love On The Spectrum,01,02,to..,NA
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,goes,217.27
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,"like..""",NA
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,used,344.14
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,watch,330.02
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,but,4417.47
Love On The Spectrum,01,02,not,5424.96
Love On The Spectrum,01,02,anymore,188.18
Love On The Spectrum,01,02,not,5424.96
Love On The Spectrum,01,02,anymore,188.18
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,she,3732.88
Love On The Spectrum,01,02,likes,76.25
Love On The Spectrum,01,02,different,209.53
Love On The Spectrum,01,02,anime,0.12
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,manga,0.2
Love On The Spectrum,01,02,than,738.8
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,yes,NA
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,get,4583.76
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,ouran,NA
Love On The Spectrum,01,02,high,195
Love On The Spectrum,01,02,school,333.12
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,bad,545.18
Love On The Spectrum,01,02,taste,51.31
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,shouldn,158.49
Love On The Spectrum,01,02,t,14379.2
Love On The Spectrum,01,02,watch,330.02
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,because,1071.02
Love On The Spectrum,01,02,of..,NA
Love On The Spectrum,01,02,cause,310.04
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,has,1133.92
Love On The Spectrum,01,02,mature,8.22
Love On The Spectrum,01,02,themes,1.12
Love On The Spectrum,01,02,okay,NA
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,started,187.57
Love On The Spectrum,01,02,talking,497.75
Love On The Spectrum,01,02,about,3631.49
Love On The Spectrum,01,02,anime,0.12
Love On The Spectrum,01,02,what,NA
Love On The Spectrum,01,02,did,2341.37
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,with,5048.33
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,body,195.53
Love On The Spectrum,01,02,uh..,NA
Love On The Spectrum,01,02,looking,432.67
Love On The Spectrum,01,02,away,730.9
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,re,6099.45
Love On The Spectrum,01,02,looking,432.67
Love On The Spectrum,01,02,away,730.9
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,no,NA
Love On The Spectrum,01,02,exactly,247.2
Love On The Spectrum,01,02,we,9011.9
Love On The Spectrum,01,02,ve,NA
Love On The Spectrum,01,02,gotta,506.9
Love On The Spectrum,01,02,keep,702.86
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,conversation,49.86
Love On The Spectrum,01,02,being..,NA
Love On The Spectrum,01,02,fiftyfifty.,NA
Love On The Spectrum,01,02,fiftyfifty.,NA
Love On The Spectrum,01,02,so,4244.16
Love On The Spectrum,01,02,if,3541.37
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,turn,306.47
Love On The Spectrum,01,02,away,730.9
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,start,340.1
Love On The Spectrum,01,02,talking,497.75
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,yourself,434.33
Love On The Spectrum,01,02,about,3631.49
Love On The Spectrum,01,02,your,6445.39
Love On The Spectrum,01,02,manga..,NA
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,not,5424.96
Love On The Spectrum,01,02,a,20415.3
Love On The Spectrum,01,02,good,2610.14
Love On The Spectrum,01,02,thing,1088.67
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,not,5424.96
Love On The Spectrum,01,02,"fiftyfifty,",NA
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,have,6161.41
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,go,3793.04
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,the,29449.2
Love On The Spectrum,01,02,bathroom,61.67
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,ll,4394.06
Love On The Spectrum,01,02,be,5746.76
Love On The Spectrum,01,02,back,2009.16
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,good,2610.14
Love On The Spectrum,01,02,that,14111.3
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,come,NA
Love On The Spectrum,01,02,in,9773.41
Love On The Spectrum,01,02,and,13387.8
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,show,488.35
Love On The Spectrum,01,02,him,3484.51
Love On The Spectrum,01,02,all,5161.86
Love On The Spectrum,01,02,this,7978.73
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,very,1241.25
Love On The Spectrum,01,02,very,1241.25
Love On The Spectrum,01,02,useful,13.12
Love On The Spectrum,01,02,for,6895.1
Love On The Spectrum,01,02,him,3484.51
Love On The Spectrum,01,02,sometimes,179
Love On The Spectrum,01,02,like,3998.96
Love On The Spectrum,01,02,man,1845.75
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,man,1845.75
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,difficult,60.16
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,get,4583.76
Love On The Spectrum,01,02,over,1323.29
Love On The Spectrum,01,02,to,22677.8
Love On The Spectrum,01,02,him,3484.51
Love On The Spectrum,01,02,it,18896.3
Love On The Spectrum,01,02,s,20731.4
Love On The Spectrum,01,02,very,1241.25
Love On The Spectrum,01,02,hard,307.84
Love On The Spectrum,01,02,do,6135.59
Love On The Spectrum,01,02,you,41857.1
Love On The Spectrum,01,02,know,5721.18
Love On The Spectrum,01,02,i,NA
Love On The Spectrum,01,02,think,2691.39
Love On The Spectrum,01,02,this,7978.73
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,stuff,306.92
Love On The Spectrum,01,02,that..,NA
Love On The Spectrum,01,02,this,7978.73
Love On The Spectrum,01,02,is,9013
Love On The Spectrum,01,02,all,5161.86
Love On The Spectrum,01,02,the..,NA
Love On The Spectrum,01,02,the,29449.2
